line,status,identifier,aircon,display_eligible,reason
1145,success,182359,0,0,
1146,success,341502,0,0,
1147,success,224519,0,0,
1148,success,67716,0,0,
1149,success,70151,0,0,
1150,success,244506,0,0,
1151,success,284882,0,0,
1152,success,74869,0,0,
1153,success,340265,0,0,
1154,success,284885,0,0,
1155,success,362083,0,0,
1156,success,359508,0,0,
1157,success,360757,0,0,
1158,success,359320,0,0,
1159,success,364413,0,0,
1160,success,360140,0,0,
1161,success,358566,0,0,
1162,success,367826,0,0,
1163,success,360143,0,0,
1164,success,362547,0,0,
1165,success,364749,0,0,
1166,success,365069,0,0,
1167,success,368542,0,0,
1168,success,360535,0,0,
1169,success,359499,0,0,
1170,success,359460,0,0,
1171,success,368165,0,0,
1172,success,358237,0,0,
1173,success,359512,0,0,
1174,success,359514,0,0,
1175,success,366714,0,0,
1176,success,364748,0,0,
1177,success,361769,0,0,
1178,success,358565,0,0,
1179,success,368164,0,0,
1180,success,367825,0,0,
1181,success,365071,0,0,
1182,success,359489,0,0,
1183,success,368122,0,0,
1184,success,366713,0,0,
1185,success,360141,0,0,
1186,success,366538,0,0,
1187,success,364253,0,0,
1188,success,365710,0,0,
1189,success,360142,0,0,
1190,success,365070,0,0,
1191,success,368543,0,0,
1192,success,366712,0,0,
1193,success,364251,0,0,
1194,success,361725,0,0,
1195,success,368544,0,0,
1196,success,359327,0,0,
1197,success,368163,0,0,
1198,success,368133,0,0,
1199,success,365068,0,0,
1200,success,365711,0,0,
1201,success,361778,0,0,
1202,success,368019,0,0,
1203,success,366565,0,0,
1204,success,360139,0,0,
1205,success,366132,0,0,
1206,success,359490,0,0,
1207,success,361731,0,0,
1208,success,361773,0,0,
1209,success,364515,0,0,
1210,success,368123,0,0,
1211,success,365072,0,0,
1212,success,361770,0,0,
1213,success,361708,0,0,
1214,success,362082,0,0,
1215,success,360776,0,0,
1216,success,368590,0,0,
1217,success,366547,0,0,
1218,success,340435,0,0,
1219,success,333854,0,0,
1220,success,336000,0,0,
1221,success,333852,0,0,
1222,success,354800,0,0,
1223,success,354802,0,0,
1224,success,325153,0,0,
1225,success,331792,0,0,
1226,success,305705,0,0,
1227,success,332256,0,0,
1228,success,296809,0,0,
1229,success,333478,0,0,
1230,success,335011,0,0,
1231,success,337103,0,0,
1232,success,335012,0,0,
1233,success,337514,0,0,
1234,success,306116,0,0,
1235,success,338104,0,0,
1236,success,341579,0,0,
1237,success,325883,0,0,
1238,success,343126,0,0,
1239,success,337012,0,0,
1240,success,335622,0,0,
1241,success,306114,0,0,
1242,success,355734,0,0,
1243,success,328283,0,0,
1244,success,311384,0,0,
1245,success,336003,0,0,
1246,success,337252,0,0,
1247,success,331069,0,0,
1248,success,344845,0,0,
1249,success,314533,0,0,
1250,success,331068,0,0,
1251,success,327617,0,0,
1252,success,354801,0,0,
1253,success,306113,0,0,
1254,success,344440,0,0,
1255,success,332693,0,0,
1256,success,335621,0,0,
1257,success,339804,0,0,
1258,success,331793,0,0,
1259,success,344846,0,0,
1260,success,340522,0,0,
1261,success,305697,0,0,
1262,success,304519,0,0,
1263,success,333477,0,0,
1264,success,311381,0,0,
1265,success,357913,0,0,
1266,success,337133,0,0,
1267,success,293944,0,0,
1268,success,342242,0,0,
1269,success,338103,0,0,
1270,success,339942,0,0,
1271,success,329388,0,0,
1272,success,337138,0,0,
1273,success,354782,0,0,
1274,success,331791,0,0,
1275,success,357914,0,0,
1276,success,340423,0,0,
1277,success,306115,0,0,
1278,success,337016,0,0,
1279,success,311383,0,0,
1280,success,344844,0,0,
1281,success,354742,0,0,
1282,success,341580,0,0,
1283,success,337513,0,0,
1284,success,328284,0,0,
1285,success,331365,0,0,
1286,success,354799,0,0,
1287,success,329390,0,0,
1288,success,332692,0,0,
1289,success,325743,0,0,
1290,success,335997,0,0,
1291,success,357911,0,0,
1292,success,307978,0,0,
1293,success,336310,0,0,
1294,success,340432,0,0,
1295,success,342243,0,0,
1296,success,293941,0,0,
1297,success,328318,0,0,
1298,success,358235,0,0,
1299,success,337015,0,0,
1300,success,325150,0,0,
1301,success,333586,0,0,
1302,success,333587,0,0,
1303,success,325149,0,0,
1304,success,336219,0,0,
1305,success,335998,0,0,
1306,success,336002,0,0,
1307,success,354772,0,0,
1308,success,335899,0,0,
1309,success,331794,0,0,
1310,success,74060,0,0,
1311,success,136434,0,0,
1312,success,220500,0,0,
1313,success,287445,0,0,
1314,success,203426,0,0,
1315,success,217655,0,0,
1316,success,275584,0,0,
1317,success,92601,0,0,
1318,success,147243,0,0,
1319,success,73695,0,0,
1320,success,156588,0,0,
1321,success,266728,0,0,
1322,success,136433,0,0,
1323,success,230700,0,0,
1324,success,174832,0,0,
1325,success,218094,0,0,
1326,success,62517,0,0,
1327,success,228520,0,0,
1328,success,266725,0,0,
1329,success,231142,0,0,
1330,success,293925,0,0,
1331,success,189688,0,0,
1332,success,266727,0,0,
1333,success,278341,0,0,
1334,success,230701,0,0,
1335,success,119942,0,0,
1336,success,69061,0,0,
1337,success,235104,0,0,
1338,success,235082,0,0,
1339,success,220502,0,0,
1340,success,156899,0,0,
1341,success,203417,0,0,
1342,success,74202,0,0,
1343,success,293926,0,0,
1344,success,219475,0,0,
1345,success,220499,0,0,
1346,success,247199,0,0,
1347,success,283615,0,0,
1348,success,266726,0,0,
1349,success,233474,0,0,
1350,success,231973,0,0,
1351,success,152969,0,0,
1352,success,231137,0,0,
1353,success,275662,0,0,
1354,success,219451,0,0,
1355,success,74968,0,0,
1356,success,255988,0,0,
1357,success,203425,0,0,
1358,success,239740,0,0,
1359,success,203508,0,0,
1360,success,219450,0,0,
1361,success,235414,0,0,
1362,success,62518,0,0,
1363,success,228523,0,0,
1364,success,219466,0,0,
1365,success,278340,0,0,
1366,success,156898,0,0,
1367,success,131921,0,0,
1368,success,203413,0,0,
1369,success,73994,0,0,
1370,success,104679,0,0,
1371,success,243965,0,0,
1372,success,230780,0,0,
1373,success,233475,0,0,
1374,success,131916,0,0,
1375,success,278339,0,0,
1376,success,243967,0,0,
1377,success,244056,0,0,
1378,success,287444,0,0,
1379,success,275600,0,0,
1380,success,136208,0,0,
1381,success,369315,0,0,
1382,success,368867,0,0,
1383,success,369131,0,0,
1384,success,367406,0,0,
1385,success,367405,0,0,
1386,success,368206,0,0,
1387,success,365612,0,0,
1388,success,369304,0,0,
1389,success,367521,0,0,
1390,success,369300,0,0,
1391,success,365763,0,0,
1392,success,366162,0,0,
1393,success,368902,0,0,
1394,success,368907,0,0,
1395,success,369146,0,0,
1396,success,365765,0,0,
1397,success,366676,0,0,
1398,success,368551,0,0,
1399,success,365855,0,0,
1400,success,367404,0,0,
1401,success,367409,0,0,
1402,success,369152,0,0,
1403,success,369306,0,0,
1404,success,369096,0,0,
1405,success,369129,0,0,
1406,success,369130,0,0,
1407,success,365762,0,0,
1408,success,365629,0,0,
1409,success,369053,0,0,
1410,success,368900,0,0,
1411,success,368550,0,0,
1412,success,365764,0,0,
1413,success,368909,0,0,
1414,success,368908,0,0,
1415,success,369301,0,0,
1416,success,367827,0,0,
1417,success,368905,0,0,
1418,success,369156,0,0,
1419,success,369309,0,0,
1420,success,368899,0,0,
1421,success,368898,0,0,
1422,success,368017,0,0,
1423,success,342234,0,0,
1424,success,360384,0,0,
1425,success,365601,0,0,
1426,success,362694,0,0,
1427,success,340605,0,0,
1428,success,360821,0,0,
1429,success,364259,0,0,
1430,success,360794,0,0,
1431,success,362699,0,0,
1432,success,365611,0,0,
1433,success,363184,0,0,
1434,success,364751,0,0,
1435,success,364754,0,0,
1436,success,361414,0,0,
1437,success,361673,0,0,
1438,success,335050,0,0,
1439,success,360381,0,0,
1440,success,338633,0,0,
1441,success,360798,0,0,
1442,success,363185,0,0,
1443,success,342231,0,0,
1444,success,339534,0,0,
1445,success,337104,0,0,
1446,success,361104,0,0,
1447,success,339417,0,0,
1448,success,338628,0,0,
1449,success,360599,0,0,
1450,success,363181,0,0,
1451,success,342455,0,0,
1452,success,364752,0,0,
1453,success,359896,0,0,
1454,success,360383,0,0,
1455,success,344439,0,0,
1456,success,361107,0,0,
1457,success,334540,0,0,
1458,success,338632,0,0,
1459,success,342235,0,0,
1460,success,359127,0,0,
1461,success,365600,0,0,
1462,success,365553,0,0,
1463,success,342241,0,0,
1464,success,361106,0,0,
1465,success,362700,0,0,
1466,success,342236,0,0,
1467,success,360822,0,0,
1468,success,360382,0,0,
1469,success,342240,0,0,
1470,success,364753,0,0,
1471,success,334539,0,0,
1472,success,338634,0,0,
1473,success,363182,0,0,
1474,success,360797,0,0,
1475,success,338022,0,0,
1476,success,342230,0,0,
1477,success,357927,0,0,
1478,success,364260,0,0,
1479,success,359126,0,0,
1480,success,363178,0,0,
1481,success,342239,0,0,
1482,success,342232,0,0,
1483,success,363177,0,0,
1484,success,363183,0,0,
1485,success,335048,0,0,
1486,success,342305,0,0,
1487,success,335051,0,0,
1488,success,337441,0,0,
1489,success,342229,0,0,
1490,success,338626,0,0,
1491,success,365605,0,0,
1492,success,360799,0,0,
1493,success,363179,0,0,
1494,success,364261,0,0,
1495,success,336379,0,0,
1496,success,361108,0,0,
1497,success,339454,0,0,
1498,success,363180,0,0,
1499,success,337105,0,0,
1500,success,362114,0,0,
1501,success,360385,0,0,
1502,success,342233,0,0,
1503,success,359102,0,0,
1504,success,218464,0,0,
1505,success,334293,0,0,
1506,success,91670,0,0,
1507,success,275524,0,0,
1508,success,203754,0,0,
1509,success,327276,0,0,
1510,success,264230,0,0,
1511,success,264471,0,0,
1512,success,275185,0,0,
1513,success,302501,0,0,
1514,success,246086,0,0,
1515,success,324892,0,0,
1516,success,155285,0,0,
1517,success,275523,0,0,
1518,success,265390,0,0,
1519,success,91917,0,0,
1520,success,271710,0,0,
1521,success,265395,0,0,
1522,success,333541,0,0,
1523,success,275529,0,0,
1524,success,328172,0,0,
1525,success,268447,0,0,
1526,success,275180,0,0,
1527,success,327908,0,0,
1528,success,327277,0,0,
1529,success,268446,0,0,
1530,success,275186,0,0,
1531,success,303631,0,0,
1532,success,206027,0,0,
1533,success,275525,0,0,
1534,success,311449,0,0,
1535,success,322896,0,0,
1536,success,268460,0,0,
1537,success,322851,0,0,
1538,success,302497,0,0,
1539,success,268452,0,0,
1540,success,166885,0,0,
1541,success,207672,0,0,
1542,success,331742,0,0,
1543,success,302504,0,0,
1544,success,264477,0,0,
1545,success,265396,0,0,
1546,success,91669,0,0,
1547,success,268462,0,0,
1548,success,233388,0,0,
1549,success,283618,0,0,
1550,success,92912,0,0,
1551,success,268449,0,0,
1552,success,265398,0,0,
1553,success,322895,0,0,
1554,success,72968,0,0,
1555,success,268450,0,0,
1556,success,275528,0,0,
1557,success,243382,0,0,
1558,success,166425,0,0,
1559,success,268448,0,0,
1560,success,264479,0,0,
1561,success,278854,0,0,
1562,success,263920,0,0,
1563,success,268461,0,0,
1564,success,219282,0,0,
1565,success,244496,0,0,
1566,success,317161,0,0,
1567,success,331743,0,0,
1568,success,218647,0,0,
1569,success,265392,0,0,
1570,success,325641,0,0,
1571,success,302502,0,0,
1572,success,311450,0,0,
1573,success,202555,0,0,
1574,success,268453,0,0,
1575,success,275526,0,0,
1576,success,309608,0,0,
1577,success,242117,0,0,
1578,success,331745,0,0,
1579,success,322619,0,0,
1580,success,271712,0,0,
1581,success,66425,0,0,
1582,success,268451,0,0,
1583,success,302500,0,0,
1584,success,302503,0,0,
1585,success,164540,0,0,
1586,success,368273,0,0,
1587,success,368274,0,0,
1588,success,368270,0,0,
1589,success,368269,0,0,
1590,success,368275,0,0,
1591,success,368277,0,0,
1592,success,368205,0,0,
1593,success,368276,0,0,
1594,success,368271,0,0,
1595,success,368278,0,0,
1596,success,368279,0,0,
1597,success,368671,0,0,
1598,success,368153,0,0,
1599,success,368154,0,0,
1600,success,368672,0,0,
1601,success,249067,0,0,
1602,success,368179,0,0,
1603,success,368155,0,0,
1604,success,368674,0,0,
1605,success,368178,0,0,
1606,success,368670,0,0,
1607,success,367861,0,0,
1608,success,367944,0,0,
1609,success,368726,0,0,
1610,success,367859,0,0,
1611,success,249127,0,0,
1612,success,367860,0,0,
1613,success,286850,0,0,
1614,success,286849,0,0,
1615,success,368904,0,0,
1616,success,368879,0,0,
1617,success,313298,0,0,
1618,success,323108,0,0,
1619,success,335725,0,0,
1620,success,364908,0,0,
1621,success,335727,0,0,
1622,success,362201,0,0,
1623,success,323103,0,0,
1624,success,368893,0,0,
1625,success,361287,0,0,
1626,success,329024,0,0,
1627,success,368892,0,0,
1628,success,323109,0,0,
1629,success,331964,0,0,
1630,success,362280,0,0,
1631,success,354797,0,0,
1632,success,362282,0,0,
1633,success,364862,0,0,
1634,success,313315,0,0,
1635,success,323104,0,0,
1636,success,329020,0,0,
1637,success,313299,0,0,
1638,success,313294,0,0,
1639,success,335726,0,0,
1640,success,362216,0,0,
1641,success,364909,0,0,
1642,success,329021,0,0,
1643,success,368903,0,0,
1644,success,323107,0,0,
1645,success,368901,0,0,
1646,success,367828,0,0,
1647,success,241648,0,0,
1648,success,367834,0,0,
1649,success,368885,0,0,
1650,success,354798,0,0,
1651,success,368886,0,0,
1652,success,362225,0,0,
1653,success,354828,0,0,
1654,success,358036,0,0,
1655,success,359405,0,0,
1656,success,365234,0,0,
1657,success,354824,0,0,
1658,success,365232,0,0,
1659,success,358040,0,0,
1660,success,358038,0,0,
1661,success,358047,0,0,
1662,success,358039,0,0,
1663,success,359325,0,0,
1664,success,354831,0,0,
1665,success,354832,0,0,
1666,success,365237,0,0,
1667,success,358046,0,0,
1668,success,359462,0,0,
1669,success,365235,0,0,
1670,success,358042,0,0,
1671,success,358037,0,0,
1672,success,354830,0,0,
1673,success,359461,0,0,
1674,success,365238,0,0,
1675,success,365236,0,0,
1676,success,354833,0,0,
1677,success,358034,0,0,
1678,success,359321,0,0,
1679,success,365241,0,0,
1680,success,365240,0,0,
1681,success,358035,0,0,
1682,success,365231,0,0,
1683,success,359463,0,0,
1684,success,365239,0,0,
1685,success,354829,0,0,
1686,success,358045,0,0,
1687,success,365233,0,0,
1688,success,354827,0,0,
1689,success,354826,0,0,
1690,success,358043,0,0,
1691,success,354825,0,0,
1692,success,341550,0,0,
1693,success,341555,0,0,
1694,success,341557,0,0,
1695,success,341560,0,0,
1696,success,341556,0,0,
1697,success,341558,0,0,
1698,success,366271,0,0,
1699,success,366274,0,0,
1700,success,366279,0,0,
1701,success,366273,0,0,
1702,success,366261,0,0,
1703,success,366253,0,0,
1704,success,366255,0,0,
1705,success,366282,0,0,
1706,success,366278,0,0,
1707,success,366277,0,0,
1708,success,366270,0,0,
1709,success,366284,0,0,
1710,success,366280,0,0,
1711,success,366272,0,0,
1712,success,366283,0,0,
1713,success,368227,0,0,
1714,success,368037,0,0,
1715,success,368304,0,0,
1716,success,368762,0,0,
1717,success,368794,0,0,
1718,success,368095,0,0,
1719,success,368761,0,0,
1720,success,369197,0,0,
1721,success,368742,0,0,
1722,success,368741,0,0,
1723,success,368779,0,0,
1724,success,368758,0,0,
1725,success,369111,0,0,
1726,success,369185,0,0,
1727,success,369196,0,0,
1728,success,369200,0,0,
1729,success,369116,0,0,
1730,success,369203,0,0,
1731,success,368268,0,0,
1732,success,369186,0,0,
1733,success,368765,0,0,
1734,success,368745,0,0,
1735,success,369183,0,0,
1736,success,369177,0,0,
1737,success,369204,0,0,
1738,success,369178,0,0,
1739,success,369115,0,0,
1740,success,369114,0,0,
1741,success,368228,0,0,
1742,success,368126,0,0,
1743,success,369180,0,0,
1744,success,369110,0,0,
1745,success,369173,0,0,
1746,success,368743,0,0,
1747,success,368744,0,0,
1748,success,368750,0,0,
1749,success,368752,0,0,
1750,success,368754,0,0,
1751,success,368253,0,0,
1752,success,368094,0,0,
1753,success,368755,0,0,
1754,success,369187,0,0,
1755,success,368753,0,0,
1756,success,369205,0,0,
1757,success,368034,0,0,
1758,success,368010,0,0,
1759,success,368778,0,0,
1760,success,369184,0,0,
1761,success,368759,0,0,
1762,success,368127,0,0,
1763,success,368035,0,0,
1764,success,368763,0,0,
1765,success,369175,0,0,
1766,success,369112,0,0,
1767,success,369174,0,0,
1768,success,369182,0,0,
1769,success,369202,0,0,
1770,success,368102,0,0,
1771,success,368757,0,0,
1772,success,369172,0,0,
1773,success,369176,0,0,
1774,success,369170,0,0,
1775,success,369179,0,0,
1776,success,368036,0,0,
1777,success,368038,0,0,
1778,success,368747,0,0,
1779,success,368756,0,0,
1780,success,369181,0,0,
1781,success,369113,0,0,
1782,success,369201,0,0,
1783,success,368760,0,0,
1784,success,368749,0,0,
1785,success,369198,0,0,
1786,success,368764,0,0,
1787,success,368751,0,0,
1788,success,368748,0,0,
1789,success,369171,0,0,
1790,success,367629,0,0,
1791,success,368009,0,0,
1792,success,366988,0,0,
1793,success,363373,0,0,
1794,success,363219,0,0,
1795,success,362880,0,0,
1796,success,367854,0,0,
1797,success,364790,0,0,
1798,success,367873,0,0,
1799,success,367582,0,0,
1800,success,367950,0,0,
1801,success,366984,0,0,
1802,success,365563,0,0,
1803,success,362931,0,0,
1804,success,367856,0,0,
1805,success,367414,0,0,
1806,success,365110,0,0,
1807,success,364925,0,0,
1808,success,367416,0,0,
1809,success,362663,0,0,
1810,success,366369,0,0,
1811,success,367493,0,0,
1812,success,363264,0,0,
1813,success,366985,0,0,
1814,success,367415,0,0,
1815,success,368005,0,0,
1816,success,367481,0,0,
1817,success,367633,0,0,
1818,success,367207,0,0,
1819,success,367687,0,0,
1820,success,366974,0,0,
1821,success,367952,0,0,
1822,success,368006,0,0,
1823,success,367418,0,0,
1824,success,366370,0,0,
1825,success,364740,0,0,
1826,success,367516,0,0,
1827,success,363186,0,0,
1828,success,367577,0,0,
1829,success,367583,0,0,
1830,success,367874,0,0,
1831,success,367579,0,0,
1832,success,367573,0,0,
1833,success,366975,0,0,
1834,success,367829,0,0,
1835,success,368008,0,0,
1836,success,364770,0,0,
1837,success,367578,0,0,
1838,success,367951,0,0,
1839,success,367793,0,0,
1840,success,362662,0,0,
1841,success,367792,0,0,
1842,success,367584,0,0,
1843,success,367996,0,0,
1844,success,367858,0,0,
1845,success,363639,0,0,
